GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
001429,GOLDEY BEACOM COLLEGE,,4701 LIMESTONE ROAD,WILMINGTON,DE,19808,4 yr/Priv,94,        11,       250,   4.4,,93,        25,       210,  11.9,,92,        10,       201,   5.0,,,,F,AL,03
001431,UNIVERSITY OF DELAWARE,,132 HULLIHEN HALL,NEWARK,DE,19716,5 yr/Pub,94,        34,      1555,   2.2,,93,        37,      1448,   2.6,,92,        31,      1470,   2.1,,,,B,AL,03
021252,BEEBE SCHOOL OF NURSING,,424 SAVANNAH RD,LEWES,DE,19958,2 yr/Priv,94,         0,         6,   0.0,*,93,         0,         3,   0.0,*,92,         0,         6,   0.0,*,,,F,AL,03
023463,U S SCHOOLS,,100 NORTH PLAZA,MIAMI,FL,33147,1 yr/Prop,94,         0,         0,  87.1,*,93,         2,         2,  86.4,*,92,       126,       145,  86.9,,C,,,17,04
026234,RTI TECHL INST,,1412 FAIRFIELD DR,PENSACOLA,FL,32501,1 yr/Prop,94,         0,         0,  67.3,*,93,        19,        27,  66.4,*,92,        55,        83,  66.3,,C,,,01,04
026018,HIALEAH TECHNICAL CENTER,,1780 E 4TH ST,HIALEAH,FL,33012,2 yr/Prop,94,         0,         0,  66.7,*,93,         0,         0,  47.1,*,92,         2,         3,  47.1,*,C,,,21,04
022001,BRADENTON BEAUTY AND BARBER ACADEMY,,"3928-C MANATEE AVE, W",BRADENTON,FL,34205,1 yr/Prop,94,         0,         1,  51.7,*,93,         1,         1,  42.5,*,92,        14,        27,  37.7,*,C,,,13,04
021409,HAIR DESIGN SCHOOL,,"5110 UNIVERSITY BLVD W, BLDG C",JACKSONVILLE,FL,32216,1 yr/Prop,94,         2,         7,  51.6,*,93,        37,        71,  52.1,,92,        94,       180,  52.2,,C,,,04,04
021824,OMNI TECHNICAL SCHOOL,,1710 NW 7TH ST #243,MIAMI,FL,33125,1 yr/Prop,94,         2,         3,  51.4,*,93,         9,        16,  51.6,*,92,        63,       125,  50.4,,C,,,18,04
025308,POLITECHNICAL INSTITUTE OF FLORIDA,,"1405 SW 107 AVE, STE 201-C",MIAMI,FL,33176,1 yr/Priv,94,        45,        90,  50.0,,93,       179,       305,  58.7,,92,       488,       833,  58.6,,C,,,21,04
025172,BEACON CAREER INSTITUTE,,2900 NW 183RD ST,MIAMI,FL,33056,1 yr/Prop,94,         0,         4,  50.0,*,93,        52,       101,  51.5,,92,        86,       171,  50.3,,C,,,17,04
026019,MIAMI INSTITUTE OF TECHNOLOGY,,1001 SW 1ST ST,MIAMI,FL,33130,1 yr/Prop,94,         0,         0,  50.0,*,93,         0,         0,  43.9,*,92,         1,         2,  43.9,*,C,,,18,04
021863,AVANTI HAIR TECH,,8803 N FLORIDA AVE,TAMPA,FL,33604,1 yr/Prop,94,         5,        11,  48.2,*,93,        42,        88,  47.7,,92,       124,       256,  48.4,,C,,,11,04
021547,MIAMI TECHL INST,,14701 NW 7TH AVE,MIAMI,FL,33168,2 yr/Prop,94,         0,         1,  47.5,*,93,         4,        13,  55.1,*,92,       140,       289,  48.4,,C,,,17,04
022056,PALM BEACH BEAUTY & BARBER SCHOOL,,4645 GUN CLUB RD,WEST PALM BEACH,FL,33415,1 yr/Prop,94,       185,       398,  46.5,,93,       189,       459,  41.2,,92,       299,       610,  49.0,,C,,,16,04
030729,AVANTI HAIR TECH,,"8803 N FLORIDA AVE, STE B",TAMPA,FL,33604,1 yr/Prop,94,         0,         2,  46.2,*,93,         2,        15,  40.6,*,92,       124,       256,  48.4,,C,,,11,04
025087,OMNI TECHNICAL SCHOOL,,2242 W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1 yr/Prop,94,         7,        14,  44.9,*,93,        25,        45,  55.6,,92,        25,        68,  36.8,,C,,,23,04
007525,SUWANNEE-HAMILTON AREA VOCATIONAL T,ECHNICAL & ADULT CTR,415 SW PINEWOOD DR,LIVE OAK,FL,32060,1 yr/Pub,94,         5,        16,  43.4,*,93,        13,        26,  44.4,*,92,         5,        11,  32.1,*,,,F,02,04
004110,"ST VINCENTS MEDICAL CENTER, SCH OF",RAD TECH,1800 BARRS ST,JACKSONVILLE,FL,32204,2 yr/Priv,94,         1,         3,  40.0,*,93,         0,         1,  50.0,*,92,         1,         1,  50.0,*,,,F,03,04
023574,ARLINGTON BEAUTY CARE ACADEMY,,1018 ARLINGTON RD N,JACKSONVILLE,FL,32211,1 yr/Prop,94,         1,         2,  39.4,*,93,         9,        23,  41.2,*,92,         3,         8,  50.0,*,,,F,03,04
021541,ROMAR BEAUTY ACADEMY,,1608 S FEDERAL HWY,BOYNTON BEACH,FL,33435,1 yr/Prop,94,         0,         0,  38.8,*,93,         4,        12,  47.1,*,92,        41,       104,  39.4,,C,,,23,04
023384,FT PIERCE BEAUTY ACADEMY,,3028 SOUTH US-1,FORT PIERCE,FL,34982,1 yr/Prop,94,         0,         0,  37.5,*,93,         0,         0,  39.3,*,92,         3,         8,  35.1,*,C,,,16,04
007526,WASHINGTON HOLMES AREA VOCNL TECHL,CENTER,209 HOYT ST,CHIPLEY,FL,32428,2 yr/Pub,94,         0,         0,  37.5,*,93,         1,         2,  24.0,*,92,         2,         6,  30.6,*,C,,,02,04
001478,EDWARD WATERS COLLEGE,,1658 KINGS RD,JACKSONVILLE,FL,32209,4 yr/Priv,94,        57,       153,  37.3,,93,        59,       210,  28.1,,92,        48,       171,  28.1,,H,,F,03,04
021894,RAY-MAR BEAUTY ACADEMY,,3550 S UNIVERSITY DR,DAVIE,FL,33328,1 yr/Prop,94,         1,         3,  36.6,*,93,         7,        20,  37.4,*,92,        18,        48,  37.5,,C,,,20,04
022663,REHBERGS HAIRSTYLING ACDMY,,2607 S FIRST ST,LAKE CITY,FL,32056,1 yr/Prop,94,         0,         0,  36.4,*,93,         3,         9,  52.5,*,92,         5,        13,  56.5,*,C,,,02,04
021483,MANHATTAN BEAUTY SCHL,,4315 S MANHATTAN AVE,TAMPA,FL,33611,1 yr/Prop,94,         0,         3,  35.1,*,93,        11,        29,  38.2,*,92,         9,        25,  36.5,*,C,,,07,04
009104,RIVERSIDE HAIRSTYLING ACADEMY,,2659 PARK ST,JACKSONVILLE,FL,32204,1 yr/Prop,94,         2,        12,  33.6,*,93,        13,        46,  28.3,,92,        24,        58,  41.4,,C,,,03,04
023074,GEORGE STONE AREA VOCNL TECHL CENTE,R,2400 LONGLEAF DR,PENSACOLA,FL,32506,1 yr/Pub,94,         0,         1,  33.3,*,93,         0,         1,  38.7,*,92,         5,        13,  41.3,*,C,,,01,04
021153,PINELLAS TECHL EDUCATION CENTER ST,PETERSBURG,901 34TH ST S,ST PETERSBURG,FL,33711,1 yr/Pub,94,        24,        74,  32.4,,93,        47,       152,  30.9,,92,        47,       137,  34.3,,C,,,08,04
025758,AVANTI HAIR TECHL,,905 E MEMORIAL BLVD,LAKELAND,FL,33801,1 yr/Prop,94,         1,         4,  31.0,*,93,        10,        34,  29.4,,92,        41,       130,  31.5,,C,,,15,04
030267,AVANTI HAIR TECH,,5433 LAKE HOWELL RD,WINTER PARK,FL,32792,1 yr/Prop,94,         8,        24,  29.8,*,93,        17,        49,  34.7,,92,         0,        11,  40.0,*,C,,,08,04
005586,LINDSEY HOPKINS TECHL EDUCATION CEN,TER,750 NW 20TH ST,MIAMI,FL,33127,1 yr/Pub,94,         2,         5,  29.6,*,93,         2,         5,  24.4,*,92,         4,        17,  25.9,*,,,F,17,04
021499,NORMANDY BEAUTY SCHOOL OF JACKSONVI,LLE,5373 LENOX AVE,JACKSONVILLE,FL,32205,1 yr/Prop,94,         6,        23,  28.9,*,93,         6,        31,  19.4,,92,        14,        36,  38.9,,,,F,03,04
010210,PROSPECT HALL SCHOOL OF BUSINESS,,2620 HOLLYWOOD BLVD,HOLLYWOOD,FL,33020,2 yr/Prop,94,        38,       136,  27.9,,93,        48,       189,  25.4,,92,        68,       211,  32.2,,C,,,22,04
023373,ACDMY OF CREATIVE HAIR DESIGN,,2911 JACKSONVILLE RD,OCALA,FL,32670,1 yr/Priv,94,        18,        65,  27.7,,93,        24,        63,  38.1,,92,        10,        32,  31.3,,C,,,06,04
007586,EDUCATION AMERICA-TAMPA TECHNICAL I,NSTITUTE,2410 E BUSCH BLVD,TAMPA,FL,33612,3 yr/Prop,94,       313,      1136,  27.6,,93,       405,      1444,  28.0,,92,       475,      1549,  30.7,,,,F,11,04
001467,BETHUNE COOKMAN COLLEGE,,640 SECOND AVENUE,DAYTONA BEACH,FL,32015,4 yr/Priv,94,       190,       708,  26.8,,93,       183,       904,  20.2,,92,       277,       943,  29.4,,H,,B,,04
001486,FLORIDA MEMORIAL COLLEGE,,15800 NW 42ND AVE,MIAMI,FL,33146,4 yr/Priv,94,       193,       724,  26.7,,93,       211,       682,  30.9,,92,       234,       711,  32.9,,H,,B,18,04
025981,FLORIDA TECHL COLG TAMPA,,4750 E ADAMO DR,TAMPA,FL,33605,2 yr/Prop,94,        53,       200,  26.5,,93,        31,       115,  27.0,,92,        54,       130,  41.5,,C,,,07,04
030123,ASM BEAUTY WORLD ACADEMY,,2510 N 60TH AVE,HOLLYWOOD,FL,33021,1 yr/Prop,94,        13,        50,  26.0,,93,         2,        16,   6.7,*,92,         0,        12,   0.0,*,,,B,20,04
023338,AVANTI HAIR TECH,,"937 W STATE RD #436, STE 1119",ALTAMONTE SPRINGS,FL,32714,1 yr/Prop,94,         0,         2,  25.6,*,93,         7,        41,  17.1,,92,        26,        86,  30.2,,C,,,07,04
022579,INTERNATIONAL ACDMY OF HAIR DESIGN,,2827 S RIDGEWOOD AVE,DAYTONA BEACH,FL,32019,1 yr/Prop,94,        16,        63,  25.4,,93,        15,        63,  23.8,,92,        20,        82,  24.4,,,,F,01,04
005605,PINELLAS TECHNICAL EDUCATION CENTER,S-CLEARWATER CAMPUS,"6100 - 154TH AVE, N",CLEARWATER,FL,34620,1 yr/Pub,94,        65,       256,  25.4,,93,        78,       243,  32.1,,92,        66,       226,  29.2,,C,,,09,04
022871,LA BELLE BEAUTY SCHOOL,,750-D W 49TH ST,HIALEAH,FL,33012,1 yr/Prop,94,         7,        20,  25.3,*,93,        15,        62,  24.2,,92,        22,        92,  23.9,,C,,,21,04
005612,MANATEE AREA VOCNL & TECHL,,5603 34TH ST W,BRADENTON,FL,33507,1 yr/Pub,94,         2,         7,  25.0,*,93,         3,        16,  22.6,*,92,        16,        61,  26.2,,,,F,07,04
010161,LORAINE'S HAIRSTYLING ACADEMY,,1012 58TH ST N,ST. PETERSBURG,FL,33710,1 yr/Prop,94,        10,        40,  25.0,,93,        15,        74,  20.3,,92,        17,        85,  20.0,,,,B,10,04
025046,WINTER PARK ADULT VOCATIONAL CENTER,,901 WEBSTER AVE,WINTER PARK,FL,32789,1 yr/Pub,94,         0,         1,  25.0,*,93,         1,         2,  28.6,*,92,         2,         9,  21.4,*,C,,,08,04
023241,FLAGLER CAREER INSTITUTE,,3225 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,2 yr/Prop,94,        25,       101,  24.8,,93,        42,       167,  25.1,,92,        32,       140,  22.9,,,,B,04,04
026146,INSTITUTE OF CAREER EDUCATION,,"1750 45TH ST, STE 204",WEST PALM BEACH,FL,33407,1 yr/Prop,94,        38,       153,  24.8,,93,        21,        84,  25.0,,92,         7,        29,  22.2,*,,,B,23,04
023009,WITHLACOOCHEE TECHL INST,,1201 W MAIN ST,INVERNESS,FL,32650,1 yr/Pub,94,        26,       106,  24.5,,93,        21,       103,  20.4,,92,        19,        78,  24.4,,,,F,11,04
022283,LAKE COUNTY AREA VOCNL TECHL CENTER,,2001 KURT ST,EUSTIS,FL,32726,1 yr/Pub,94,         2,         5,  23.7,*,93,         7,        32,  21.9,,92,        14,        60,  23.3,,,,F,05,04
023269,SUNSTATE ACADEMY OF HAIR DESIGN,,1825 TAMIAMI TRAIL UNIT 6,PORT CHARLOTTE,FL,33948,1 yr/Prop,94,        19,        81,  23.5,,93,        40,       119,  33.6,,92,        18,        79,  22.8,,,,B,13,04
025154,CITY COLLEGE,,1401 W CYPRESS CREEK RD,FORT LAUDERDALE,FL,33309,2 yr/Prop,94,        91,       395,  23.0,,93,        74,       444,  16.7,,92,       127,       561,  22.6,,,,B,22,04
001485,FLORIDA KEYS CMNTY COLG,,5901 W JUNIOR COLG RD,KEY WEST,FL,33040,2 yr/Pub,94,        11,        49,  22.4,,93,         7,        38,  18.4,,92,         1,        28,   8.7,*,,,F,19,04
021425,BEAUTY CAREERS TRAINING CENTER,,864 JOHN SIMS PKWY,NICEVILLE,FL,32578,1 yr/Prop,94,         0,         0,  22.2,*,93,         0,         5,  35.7,*,92,         2,         4,  46.2,*,C,,,01,04
025476,FLORIDA NATIONAL COLLEGE,,4206 W 12TH AVE,HIALEAH,FL,33012,2 yr/Prop,94,        20,        91,  22.0,,93,        54,       220,  24.5,,92,       167,       392,  42.6,,C,,,21,04
022531,EURO HAIR DESIGN INST,,1964 W TENNESSEE ST,TALLAHASSEE,FL,32304,1 yr/Prop,94,         3,        23,  21.6,*,93,        12,        45,  26.7,,92,        26,       122,  21.3,,,,F,02,04
022751,CONCORDE CAREER INSTITUTE,,"400 N STATE RD, #7",LAUDERDALE LAKES,FL,33319,1 yr/Prop,94,        31,       145,  21.4,,93,         8,        44,  18.2,,92,        38,       108,  35.2,,,,F,19,04
007558,LEE COUNTY VOCATIONAL/HIGH TECH CEN,TER (CENTRAL),3800 MICHIGAN AVE,FORT MYERS,FL,33901,1 yr/Pub,94,        10,        47,  21.3,,93,         6,        49,  12.2,,92,         7,        29,  21.7,*,C,,,14,04
025240,PHD HAIR ACADEMY,,"27380 US HWY 19, N",CLEARWATER,FL,34621,1 yr/Prop,94,         0,         4,  20.6,*,93,         2,         7,  29.4,*,92,        12,        57,  21.1,,C,,D,09,04
026016,HENRY W BREWSTER TECHL CENTER,,2222 TAMPA ST,TAMPA,FL,33602,1 yr/Pub,94,         8,        39,  20.5,,93,        10,        20,  37.3,*,92,        13,        31,  41.9,,C,,,11,04
023162,MIAMI LAKES TECHNICAL EDUCATION CEN,TER,5780 NW 158TH ST,MIAMI LAKES,FL,33014,1 yr/Pub,94,         4,        19,  20.4,*,93,         8,        40,  20.0,,92,        10,        49,  20.4,,,,F,21,04
025982,FLORIDA TECHNICAL COLLEGE OF JACKSO,NVILLE,8711 LONE STAR RD,JACKSONVILLE,FL,32211,2 yr/Prop,94,        22,       109,  20.2,,93,        33,        92,  35.9,,92,        49,       131,  37.4,,C,,,03,04
025732,LA BELLE BEAUTY ACADEMY,,2960 SW 8TH ST,MIAMI,FL,33135,1 yr/Prop,94,         9,        45,  20.0,,93,        10,        31,  32.3,,92,         8,        18,  39.3,*,C,,,18,04
025971,LABARON HAIRDRESSING ACADEMY,,5215 RAMSEY WAY,FORT MYERS,FL,33907,1 yr/Prop,94,         6,        30,  20.0,,93,         2,        24,  16.4,*,92,         3,        14,  22.9,*,,,B,14,04
025242,ROBERT MORGAN VOCATIONAL TECHNICAL,INSTITUTE,18180 SW 122ND AVE,MIAMI,FL,33177,1 yr/Pub,94,         0,         2,  20.0,*,93,         3,        10,  20.6,*,92,         3,        18,  14.8,*,,,F,17,04
022159,ATI CAREER TRAINING CENTER,,2880 NW 62ND ST,FORT LAUDERDALE,FL,33309,2 yr/Prop,94,        36,       183,  19.7,,93,        76,       313,  24.3,,92,        63,       265,  23.8,,,,B,22,04
005610,NORTH TECHNICAL EDUCATION CENTER,,7071 GARDEN ROAD,RIVIERA BEACH,FL,33404,1 yr/Pub,94,         5,        27,  19.7,*,93,         5,        21,  21.2,*,92,         4,        23,  19.5,*,,,F,23,04
022932,ATI CAREER TRAINING CENTER,,3501 N W 9TH AVE,OAKLAND PARK,FL,33309,2 yr/Prop,94,        92,       472,  19.5,,93,       121,       418,  28.9,,92,       199,       510,  39.0,,,,F,19,04
021482,FASHION FOCUS HAIR ACDMY,,2208 GULF GATE DR,SARASOTA,FL,34231,1 yr/Prop,94,         3,        24,  19.4,*,93,         2,        20,  23.4,*,92,         7,        18,  34.2,*,C,,,13,04
010035,SOUTHERN COLLEGE,,5600 LAKE UNDERHILL RD,ORLANDO,FL,32807,2 yr/Prop,94,        89,       460,  19.3,,93,       127,       620,  20.5,,92,       150,       644,  23.3,,,,B,08,04
022865,ITT TECHNICAL INST,,5225 MEMORIAL HWY,TAMPA,FL,33614,4 yr/Prop,94,       128,       670,  19.1,,93,       127,       543,  23.4,,92,       112,       581,  19.3,,,,F,11,04
023342,SOUTHEASTERN ACADEMY,,"233 ACADEMY DR, PO BOX 421768",KISSIMMEE,FL,34742,1 yr/Prop,94,        94,       500,  18.8,,93,       152,       823,  18.5,,92,       160,       912,  17.5,,,,B,,04
009648,WOODYS HAIRSTYLING INST,,2405 N MCRAE AVE,ORLANDO,FL,32853,1 yr/Prop,94,         0,         0,  18.8,*,93,         0,         2,  31.8,*,92,         3,        14,  35.7,*,C,,,08,04
010195,ART INSTITUTE OF FORT LAUDERDALE,,1799 SE 17TH ST,FORT LAUDERDALE,FL,33316,4 yr/Prop,94,       220,      1176,  18.7,,93,       264,      1234,  21.4,,92,       283,      1660,  17.0,,,,B,22,04
001475,DAYTONA BEACH COMMUNITY COLLEGE,,1200 INTERNATIONAL SPEEDWAY DR,DAYTONA BEACH,FL,32114,2 yr/Pub,94,       284,      1518,  18.7,,93,       221,       968,  22.8,,92,       123,       715,  17.2,,,,F,03,04
001502,LAKE-SUMTER COMMUNITY COLLEGE,,5900 S HWY 441,LEESBURG,FL,32748,2 yr/Pub,94,        22,       118,  18.6,,93,        11,        83,  13.3,,92,         4,        55,   7.3,,,,F,,04
030849,POMPANO ACADEMY OF AERONAUTICS,,1006 NE 10TH ST,POMPANO BEACH,FL,33060,2 yr/Prop,94,        10,        54,  18.5,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,B,22,04
023462,A.M.I. AMERICAN MOTORCYCLE INSTITUT,E,3042 W INTERNATIONAL BLVD,DAYTONA BEACH,FL,32124,1 yr/Prop,94,        25,       136,  18.4,,93,        22,       142,  15.5,,92,        59,       223,  26.5,,,,F,07,04
001522,SOUTH FLORIDA COMMUNITY COLLEGE,,600 W COLLEGE DR,AVON PARK,FL,33825,2 yr/Pub,94,         7,        38,  18.4,,93,        12,        61,  19.7,,92,        27,        86,  31.4,,,,F,,04
022838,BEAUTY SCHOOLS OF AMERICA,,1305 W 49TH STREET,HIALEAH,FL,33012,1 yr/Prop,94,        39,       221,  17.6,,93,        72,       229,  31.4,,92,        25,        69,  36.2,,C,,,21,04
020896,CONCORDE CAREER INSTITUTE,,7960 ARLINGTON EXPWY STE 120,JACKSONVILLE,FL,32211,1 yr/Prop,94,        29,       165,  17.6,,93,        51,       164,  31.1,,92,       138,       363,  38.0,,,,F,03,04
021519,KEISER COLLEGE OF TECHNOLOGY,,1500 NW 49TH ST,FORT LAUDERDALE,FL,33309,2 yr/Prop,94,       198,      1146,  17.3,,93,       175,       925,  18.9,,92,       103,       609,  16.9,,,,B,22,04
005585,LIVELY AREA VOCNL TECHL CENTER,,500 N APPLEYARD DR,TALLAHASSEE,FL,32304,1 yr/Pub,94,        13,        76,  17.1,,93,        12,        49,  24.5,,92,         7,        59,  11.9,,,,F,02,04
023057,WEBSTER TECH,,"3910 US HIGHWAY 301 N, STE 200",TAMPA,FL,33619,2 yr/Prop,94,        20,       117,  17.1,,93,        17,       131,  13.0,,92,        28,       212,  13.2,,,,B,11,04
021218,NATIONAL SCHOOL OF TECHNOLOGY,,16150 NE 17TH AVE,NORTH MIAMI BEACH,FL,33162,1 yr/Prop,94,        84,       500,  16.8,,93,        68,       523,  13.0,,92,       170,       665,  25.6,,,,F,17,04
001472,CHIPOLA JUNIOR COLG,,COLG ST,MARIANNA,FL,32446,2 yr/Pub,94,        20,       123,  16.3,,93,        15,        75,  20.0,,92,        10,        65,  15.4,,,,F,02,04
005594,D G ERWIN TECHNICAL CENTER,,2010 E HILLSBOROUGH AVE,TAMPA,FL,33610,1 yr/Pub,94,        37,       229,  16.2,,93,        44,       239,  18.4,,92,        61,       287,  21.3,,,,F,11,04
001497,JONES COLLEGE,,5353 ARLINGTON EXPY,JACKSONVILLE,FL,32211,4 yr/Priv,94,        81,       499,  16.2,,93,       176,       782,  22.5,,92,       268,      1094,  24.5,,,,F,03,04
001505,LYNN UNIVERSITY,,3601 N MILITARY TRAIL,BOCA RATON,FL,33431,5 yr/Priv,94,        24,       148,  16.2,,93,        11,       156,   7.1,,92,        14,       154,   9.1,,,,F,19,04
001471,CENTRAL FLORIDA COMMUNITY COLLEGE,,3001 SW COLLEGE RD PO BOX 1388,OCALA,FL,32678,2 yr/Pub,94,        34,       214,  15.9,,93,        25,       158,  15.8,,92,        25,       149,  16.8,,,,B,,04
001484,FLORIDA COMMUNITY COLLEGE AT JACKSO,NVILLE,501 W STATE ST,JACKSONVILLE,FL,32202,2 yr/Pub,94,       237,      1493,  15.9,,93,       184,       802,  22.9,,92,        90,       611,  14.7,,,,F,03,04
010652,PASCO-HERNANDO COMMUNITY COLLEGE,,"2401 COUNTY ROAD, 41 N",DADE CITY,FL,33525,2 yr/Pub,94,        70,       447,  15.7,,93,        98,       424,  23.1,,92,        58,       315,  18.4,,,,F,,04
021889,HOBE SOUND BIBLE COLG,,POB 1065,HOBE SOUND,FL,33455,4 yr/Priv,94,         7,        45,  15.6,,93,         0,        41,   0.0,,92,         2,        40,   5.0,,,,F,16,04
001506,MIAMI-DADE COMMUNITY COLLEGE,,11011 SW 104TH ST,MIAMI,FL,33176,2 yr/Pub,94,       358,      2288,  15.6,,93,       404,      1859,  21.7,,92,       199,      1140,  17.5,,,,F,21,04
005607,SARASOTA COUNTY TECHNICAL INSTITUTE,,4748 BENEVA RD,SARASOTA,FL,34233,2 yr/Pub,94,         3,        18,  15.5,*,93,        10,        72,  13.9,,92,        17,       103,  16.5,,,,F,13,04
001523,ST JOHNS RIVER COMMUNITY COLLEGE,,5001 ST JOHNS AVE,PALATKA,FL,32077,2 yr/Pub,94,        17,       110,  15.5,,93,        16,        90,  17.8,,92,        16,        81,  19.8,,,,F,,04
021511,ATI HEALTH EDUCATION CENTER,,"1395 NW 167TH ST, STE 200",MIAMI,FL,33169,1 yr/Prop,94,        37,       240,  15.4,,93,        71,       243,  29.2,,92,        52,       221,  23.5,,,,B,23,04
001493,INDIAN RIVER COMMUNITY COLLEGE,,3209 VIRGINIA AVE,FORT PIERCE,FL,33450,2 yr/Pub,94,        46,       298,  15.4,,93,        30,       159,  18.9,,92,        25,       141,  17.7,,,,F,26,04
008878,INTERNATIONAL FINE ARTS COLLEGE,,1737 N BAYSHORE DR,MIAMI,FL,33132,2 yr/Prop,94,        55,       358,  15.4,,93,        43,       304,  14.1,,92,        72,       269,  26.8,,,,B,18,04
022788,SOUTHWEST FLORIDA COLLEGE OF BUSINE,SS,"1685 MEDICAL LANE, STE 200",FORT MYERS,FL,33907,2 yr/Priv,94,        36,       237,  15.2,,93,        33,       180,  18.3,,92,        55,       223,  24.7,,,,F,14,04
030314,INTERNATIONAL ACDMY OF MERCHANDISIN,G & DESIGN,5225 MEMORIAL HWY,TAMPA,FL,33634,4 yr/Prop,94,        30,       200,  15.0,,93,        23,       133,  17.3,,92,         7,        47,  14.9,,,,F,11,04
030876,ITT TECHNICAL INSTITUTE,,"2600 LAKE LUCIEN DR, STE 140",MAITLAND,FL,32751,2 yr/Prop,94,        20,       133,  15.0,,93,         0,         2,   0.0,,92,       N/A,       N/A,   N/A,,,,F,08,04
001513,PENSACOLA JUNIOR COLG,,1000 COLG BLVD,PENSACOLA,FL,32504,2 yr/Pub,94,        80,       536,  14.9,,93,        74,       505,  14.7,,92,        79,       477,  16.6,,,,F,01,04
001508,NORTH FLORIDA JUNIOR COLG,,TURNER DAVIS DR,MADISON,FL,32340,2 yr/Pub,94,         2,         6,  14.8,*,93,         1,        13,  10.0,*,92,         1,         8,  13.6,*,C,,,02,04
021727,CONCORDE CAREER INST,,4200 W SPRUCE,TAMPA,FL,33607,1 yr/Prop,94,        50,       338,  14.8,,93,        78,       319,  24.5,,92,       132,       391,  33.8,,,,F,11,04
022187,FLORIDA TECHL COLG,,1819 N SEMORAN BLVD,ORLANDO,FL,32807,2 yr/Prop,94,        58,       403,  14.4,,93,        80,       333,  24.0,,92,       153,       531,  28.8,,,,F,07,04
022455,CAREER TRAINING INSTITUTE,,3326 EDGEWATER DRIVE,ORLANDO,FL,32804,1 yr/Prop,94,        25,       175,  14.3,,93,        22,       215,  10.2,,92,        58,       235,  24.7,,,,B,03,04
001533,TALLAHASSEE CMNTY COLG,,444 APPLEYARD DR,TALLAHASSEE,FL,32304,2 yr/Pub,94,        68,       476,  14.3,,93,        53,       243,  21.8,,92,        42,       288,  14.6,,,,F,02,04
